49.3 379.577 0.82549876
49.4 380 0.83041644
49.5 375.417 0.83913785
49.6 376.192 0.83114356
49.7 377.492 0.83386755
49.8 373.94 0.83402354
49.9 369.665 0.83214915
50 366.026 0.8364378
50.1 363.853 0.82545483
50.2 359.532 0.83212966
50.3 355.968 0.8270164
50.4 347.021 0.8262257
50.5 342.387 0.82079095
50.6 340.072 0.8251907
50.7 335.273 0.82933027
50.8 332.061 0.822554
50.9 331.825 0.8305263
51 329.198 0.8269471
51.1 327.362 0.82654274
51.2 325.751 0.8254304
51.3 322.766 0.836145
51.4 320.967 0.8328356
51.5 315.376 0.83361936
51.6 309.2 0.8297999
51.7 306.845 0.83374345
51.8 308.836 0.8349536
51.9 306.467 0.8368533
52 304.521 0.8277542
52.1 303.552 0.83458537
52.2 302.212 0.82637733
52.3 299.661 0.8323544
52.4 299.285 0.8296624
52.5 301.134 0.82739896
52.6 301.524 0.8207192
52.7 300.332 0.8227791
52.8 302.346 0.83001536
52.9 304.513 0.8303383
53 307.715 0.8259548
53.1 305.717 0.8236821
53.2 305.569 0.827017
53.3 303.665 0.8217743
53.4 305.282 0.8264818
53.5 306.118 0.8222455
53.6 305.034 0.8172425
53.7 304.904 0.8208528
53.8 305.645 0.83199567
53.9 305.912 0.8268362
54 306.021 0.83337194
54.1 300.862 0.8325575
54.2 301.227 0.833913
54.3 298.585 0.83330095
54.4 296.688 0.8256563
54.5 290.974 0.82850873
54.6 291.151 0.8306831
54.7 288.347 0.83049273
54.8 286.183 0.8270446
54.9 285.24 0.82916504
55 285.347 0.831261
55.1 285.874 0.8325339
55.2 282.776 0.8292318
55.3 277.647 0.8308209
55.4 276.158 0.82750815
55.5 277.621 0.83376503
55.6 277.139 0.8315415
55.7 277.36 0.8337846
55.8 280.151 0.83240575
55.9 282.601 0.8347214
56 281.191 0.82939
56.1 286.276 0.8322278
56.2 286.04 0.83050686
56.3 285.525 0.83069706
56.4 286.891 0.83006597
56.5 287.111 0.8320087
56.6 287.469 0.827129
56.7 289.916 0.8279055
56.8 288.317 0.8285325
56.9 287.253 0.8274423
57 286.989 0.8268628
57.1 286.27 0.8282708
57.2 283.639 0.8314835
57.3 282.185 0.8286992
57.4 284.866 0.8259809
57.5 285.376 0.8252457
57.6 281.975 0.82776767
57.7 280.587 0.8332489
57.8 279.71 0.8335495
57.9 278.805 0.8345434
58 276.822 0.83643156
58.1 274.763 0.8363172
58.2 276.065 0.83119977
58.3 275.8 0.8343273
58.4 280.24 0.8276974
58.5 279.31 0.83157426
58.6 279.884 0.8350734
58.7 280.875 0.83384293
58.8 279.766 0.82976055
58.9 277.051 0.8318196
59 278.029 0.8357762
59.1 279.31 0.83423936
59.2 284.323 0.8299365
59.3 283.874 0.82986736
59.4 281.445 0.83136994
59.5 279.618 0.8387844
59.6 281.269 0.8388911
59.7 279.69 0.8320052
59.8 278.612 0.8332567
59.9 276.488 0.83153045
60 278.48 0.82946676
60.1 276.985 0.83145845
60.2 275.515 0.83416724
60.3 273.252 0.8346235
60.4 275.103 0.83606654
60.5 278.19 0.840277
60.6 276.855 0.83984184
60.7 277.035 0.8361543
60.8 276.045 0.8318985
60.9 273.705 0.8365949
61 270.027 0.8351156
61.1 269.005 0.83681184
61.2 263.368 0.82612324
61.3 263.318 0.8362296
61.4 266.253 0.83298564
61.5 262.279 0.8311282
61.6 264.53 0.8270351
61.7 260.81 0.81983465
61.8 260.808 0.82283115
61.9 262.47 0.8249458
62 260.692 0.82202554
62.1 266.286 0.8257589
62.2 265.059 0.8257361
62.3 268.515 0.8224947
62.4 272.322 0.8252233
62.5 271.903 0.8192287
62.6 270.921 0.8144831
62.7 272.411 0.81505656
62.8 276.676 0.82007074
62.9 274.673 0.81887245
63 273.21 0.8335463
63.1 274.592 0.8291532
63.2 275.372 0.82029974
63.3 274.143 0.8217302
63.4 273.28 0.8331515
63.5 271.951 0.8357926
63.6 275.705 0.83479434
63.7 278.898 0.83585966
63.8 282.002 0.8295271
63.9 281.716 0.8274465
64 283.691 0.82353985
64.1 282.967 0.82871145
64.2 284.241 0.83336794
64.3 285.43 0.8241784
64.4 289.59 0.83279425
64.5 299.005 0.83249015
64.6 303.457 0.828756
64.7 307.434 0.82597595
64.8 310.277 0.83387864
64.9 315.596 0.8340282
65 318.111 0.8329853
65.1 319.475 0.8326508
65.2 323.178 0.8329271
65.3 324.491 0.8369332
65.4 328.902 0.8318705
65.5 334.332 0.8292948
65.6 337.274 0.83498746
65.7 342.358 0.8294563
65.8 346.369 0.8336482
65.9 350.134 0.8327734
66 355.865 0.8349406
66.1 361.035 0.83155364
66.2 369.619 0.837378
66.3 376.716 0.8348474
66.4 378.885 0.83546644
66.5 378.568 0.8318561
66.6 383.512 0.8354929
66.7 385.225 0.8261981
66.8 393.086 0.83301944
66.9 396.186 0.8305375
67 402.551 0.8271101
67.1 408.266 0.8273659
67.2 411.622 0.82871634
67.3 418.473 0.8325091
67.4 420.817 0.82410973
67.5 424.835 0.81861895
67.6 430.804 0.82021767
67.7 436.575 0.82560706
67.8 442.822 0.8201525
67.9 449.023 0.8187404
68 456.032 0.8238003
68.1 462.707 0.81976664
68.2 469.476 0.8309998
68.3 477.484 0.82433
68.4 488.356 0.8240087
68.5 499.265 0.8217258
68.6 507.58 0.82265466
68.7 514.853 0.82081133
68.8 522.383 0.82385963
68.9 528.745 0.82631177
69 539.399 0.8280097
69.1 551.012 0.8298992
69.2 559.82 0.828043
69.3 568.571 0.8270093
69.4 576.822 0.82744753
69.5 580.508 0.8230648
69.6 583.82 0.82489324
69.7 588.265 0.8297456
69.8 595.81 0.8269311
69.9 604.738 0.82315797
70 614.046 0.82563466
70.1 624.029 0.8263479
70.2 634.742 0.83112067
70.3 645.048 0.81705236
70.4 656.638 0.8261401
70.5 666.397 0.8220949
70.6 676.04 0.8269138
70.7 686.309 0.8197862
70.8 695.226 0.8214684
70.9 704.237 0.8269792
71 713.679 0.81634617
71.1 720.092 0.81890684
71.2 731.864 0.8122209
71.3 736.359 0.81799686
71.4 743.173 0.8170344
71.5 752.304 0.81828046
71.6 762.665 0.8232945
71.7 774.122 0.8222554
71.8 785.512 0.81973636
71.9 793.582 0.8201816
72 803.454 0.81893027
72.1 810.842 0.8247198
72.2 817.263 0.82202655
72.3 823.391 0.81898975
72.4 831.216 0.8248528
72.5 838.647 0.8231279
72.6 844.347 0.8202081
72.7 852.605 0.826191
72.8 860.161 0.8240662
72.9 866.98 0.8291525
73 874.014 0.8231477
73.1 884.649 0.8190361
73.2 895.235 0.81683344
73.3 902.499 0.8230005
73.4 905.516 0.81849957
73.5 912.684 0.8191516
73.6 920.907 0.8236693
73.7 929.261 0.8168171
73.8 935.172 0.813915
73.9 940.667 0.8243964
74 947.556 0.8293181
74.1 954.923 0.8233167
74.2 956.796 0.8236777
74.3 962.799 0.8323638
74.4 967.704 0.82044774
74.5 969.208 0.82706666
74.6 977.852 0.8242604
74.7 984.181 0.8201986
74.8 994.222 0.8167109
74.9 1000.22 0.81292987
75 1004.19 0.8265014
75.1 1007.71 0.8180596
75.2 1007.13 0.82187915
75.3 1007.84 0.8264233
75.4 1011.03 0.83087754
75.5 1013.59 0.8354572
75.6 1015.49 0.8329067
75.7 1012.94 0.8325339
75.8 1009.63 0.8307846
75.9 1011.49 0.83100724
76 1012.05 0.8258979
76.1 1016.09 0.81939375
76.2 1019.28 0.8305343
76.3 1017.79 0.8272164
76.4 1019.52 0.8325052
76.5 1019.2 0.8320266
76.6 1022.91 0.831555
76.7 1023.93 0.833256
76.8 1023.45 0.83597416
76.9 1021.97 0.8272985
77 1023.27 0.835551
77.1 1020.97 0.82901657
77.2 1020.49 0.8251403
77.3 1020.92 0.82666874
77.4 1018.05 0.8301701
77.5 1013.63 0.8215829
77.6 1010.45 0.8292299
77.7 1007.13 0.83184034
77.8 1002.92 0.82984483
77.9 998.487 0.8214651
78 994.559 0.81444514
78.1 990.319 0.8285495
78.2 988.094 0.82343024
78.3 982.704 0.8252456
78.4 980.323 0.8241777
78.5 979.034 0.8222321
78.6 976.81 0.8178696
78.7 970.778 0.8196699
78.8 968.346 0.8113301
78.9 965.43 0.8183692
79 963.89 0.81907845
79.1 960.567 0.8227803
79.2 956.16 0.81788164
79.3 952.733 0.82390475
79.4 948.781 0.8250899
79.5 943.659 0.81436604
79.6 942.348 0.81779766
79.7 937.896 0.8175344
79.8 931.538 0.8169265
79.9 928.538 0.8120101
80 924.812 0.8184355
80.1 925.399 0.826709
80.2 925.229 0.8300369
80.3 927.592 0.8275339
80.4 925.282 0.8222432
80.5 923.838 0.8190656
80.6 924.062 0.8171386
80.7 925.295 0.8158546
80.8 925.86 0.81720847
80.9 926.404 0.8177262
81 923.971 0.8195348
81.1 920.827 0.8182755
81.2 916.829 0.8174064
81.3 914.824 0.820328
81.4 914.052 0.8180574
81.5 916.611 0.8273164
81.6 920.541 0.81416124
81.7 919.818 0.81518495
81.8 919.804 0.8105433
81.9 919.357 0.81727165
82 918.828 0.82174146
82.1 917.486 0.8245922
82.2 920.479 0.8224226
82.3 920.987 0.82251394
82.4 924.667 0.8207588
82.5 925.143 0.827624
82.6 929.293 0.82930976
82.7 933.256 0.8350375
82.8 935.483 0.8267828
82.9 942.429 0.82922393
83 947.519 0.8298515
83.1 947.293 0.8265901
83.2 945.67 0.8271725
83.3 944.294 0.8267723
83.4 946.644 0.83243793
83.5 946.306 0.8281302
83.6 948.934 0.82751477
83.7 949.812 0.8213285
83.8 951.674 0.8234837
83.9 949.418 0.81543404
84 949.252 0.8078045
84.1 947.963 0.80461127
84.2 949.003 0.7996651
84.3 950.528 0.8045119
84.4 954.294 0.8071016
84.5 956.437 0.7853033
84.6 957.156 0.7814729
84.7 961.281 0.77824146
84.8 961.186 0.7746649
84.9 967.454 0.7733355
85 968.549 0.76100844
85.1 968.084 0.7648564
85.2 965.877 0.7694029
85.3 961.298 0.74047226
85.4 962.877 0.7418395
85.5 964.531 0.7209127
85.6 959.331 0.72529286
85.7 952.805 0.7169053
85.8 948.912 0.69611174
85.9 950.918 0.687995
86 951.029 0.6829794
86.1 951.923 0.6772378
86.2 952.477 0.6750419
86.3 955.499 0.6695171
86.4 956.452 0.64298826
86.5 956.259 0.6332515
86.6 951.633 0.6443635
86.7 947.342 0.63483053
86.8 945.291 0.6313926
86.9 941.779 0.621239
87 941.255 0.5976
87.1 939.539 0.5961738
87.2 937.25 0.58770263
87.3 934.947 0.58722407
87.4 928.407 0.5863393
87.5 920.612 0.5943269
87.6 918.342 0.5757982
87.7 913.907 0.5608793
87.8 909.04 0.541638
87.9 907.493 0.5401186
88 900.359 0.5365776
88.1 898.63 0.5353237
88.2 899.809 0.5272706
88.3 900.077 0.5131494
88.4 896.899 0.49402195
88.5 892.048 0.49264738
88.6 890.488 0.47719628
88.7 886.932 0.46563116
88.8 884.848 0.44537172
88.9 883.217 0.44807437
89 883.707 0.43306154
89.1 884.208 0.42517802
89.2 886.584 0.4166785
89.3 886.002 0.40288356
89.4 886.699 0.39413708
89.5 882.411 0.38608605
89.6 882.553 0.39317206
89.7 883.994 0.3890776
89.8 881.364 0.37316263
89.9 881.617 0.37472415
90 877.589 0.35411856
90.1 871.76 0.36257538
90.2 871.956 0.3561822
90.3 870.881 0.35851687
90.4 870.707 0.35662025
90.5 868.79 0.35044366
90.6 864.549 0.35544717
90.7 864.582 0.35170174
90.8 866.403 0.34702253
90.9 869.379 0.351546
91 865.394 0.35458705
91.1 866.215 0.35560948
91.2 867.154 0.3523579
91.3 867.22 0.3477992
91.4 864.968 0.3435545
91.5 862.465 0.3438373
91.6 861.709 0.35284808
91.7 861.027 0.34136236
91.8 860.425 0.34786668
91.9 861.196 0.34426025
92 861.91 0.3481259
92.1 860.718 0.3415405
92.2 859.644 0.34691426
92.3 863.708 0.34489053
92.4 864.087 0.34347805
92.5 872.605 0.3403074
92.6 878.698 0.34517154
92.7 883.45 0.3425201
92.8 886.672 0.34390536
92.9 893.04 0.34603247
93 896.407 0.34021455
93.1 904.24 0.3396111
93.2 910.616 0.33329192
93.3 916.146 0.3367603
93.4 924.739 0.33422425
93.5 934.659 0.34078234
93.6 946.547 0.33761314
93.7 955.577 0.32942826
93.8 964.467 0.331295
93.9 970.653 0.33026668
94 977.433 0.32863146
94.1 982.928 0.33032694
94.2 985.301 0.32804695
94.3 988.645 0.33022833
94.4 993.433 0.33828753
94.5 996.655 0.33876565
94.6 1002.76 0.32842338
94.7 1007.2 0.32692146
94.8 1012.44 0.33119124
94.9 1017.43 0.3227623
95 1023.79 0.3194521
95.1 1030.69 0.3231944
95.2 1040.23 0.3185001
95.3 1046.67 0.31577083
95.4 1054.84 0.3195244
95.5 1063.27 0.31365946
95.6 1066.49 0.31453562
95.7 1073.74 0.308722
95.8 1083.35 0.3056112
95.9 1092.83 0.3156581
96 1097.18 0.3125055
96.1 1106.76 0.3180308
96.2 1111.72 0.3118861
96.3 1115.77 0.3082403
96.4 1123.21 0.3084524
96.5 1129.4 0.31034136
96.6 1137.82 0.3095229
96.7 1142.81 0.3049275
96.8 1148.36 0.30916357
96.9 1155.95 0.31612518
97 1161.66 0.32388347
97.1 1167.45 0.3054559
97.2 1172.87 0.28366625
97.3 1180.57 0.267943
97.4 1183.32 0.25931466
97.5 1183.42 0.23932007
97.6 1180.57 0.2278207
97.7 1179.76 0.21648563
97.8 1176.55 0.21837719
97.9 1175.02 0.21092054
98 1171.54 0.21462484
98.1 1169.27 0.21125925
98.2 1165.51 0.20551586
98.3 1159.03 0.18793742
98.4 1151.96 0.18997444
98.5 1146.35 0.17966166
98.6 1138 0.19299063
98.7 1132.44 0.19420364
98.8 1125.29 0.18981405
98.9 1119.25 0.18353643
99 1110.48 0.17329112
99.1 1108.46 0.17311072
99.2 1101.43 0.15755399
99.3 1100.82 0.1574377
99.4 1096.65 0.14800102
99.5 1092.14 0.14089307
99.6 1090.4 0.14495632
99.7 1086.73 0.13161123
99.8 1082.75 0.11959235
99.9 1076.22 0.13005066
100 1071.99 0.12837143
100.1 1068.41 0.12370178
100.2 1061.74 0.1265514
100.3 1055.49 0.122402556
100.4 1049.63 0.111243926
100.5 1041.68 0.11215949
100.6 1035.95 0.11001071
100.7 1032.71 0.11389599
100.8 1030.28 0.109311014
100.9 1025.21 0.10878927
101 1021.35 0.10847011
101.1 1014.57 0.12197488
